,FID,u,v,key,osmid,name,highway,oneway,length,lanes,bridge,ref,junction,maxspeed,tunnel,access,id,source,target,FID_1,id_1,avg_0,avg_1,avg_2,avg_3,avg_4,avg_5,avg_6,avg_7,avg_8,avg_9,avg_10,avg_11,avg_12,avg_13,avg_14,avg_15,avg_16,avg_17,avg_18,avg_19,avg_20,avg_21,avg_22,avg_23,fill_ratio,highway_1,drop,FID_12,u_1,v_1,key_1,osmid_1,name_1,highway_12,oneway_1,length_1,lanes_1,bridge_1,ref_1,junction_1,maxspeed_1,tunnel_1,access_1,id_12,source_1,target_1,FID_12_13,id_12_13,avg_01,avg_12_13,avg_23_24,avg_34,avg_45,avg_56,avg_67,avg_78,avg_89,avg_9_10,avg_10_11,avg_11_12,avg_12__14,avg_13_14,avg_14_15,avg_15_16,avg_16_17,avg_17_18,avg_18_19,avg_19_20,avg_20_21,avg_21_22,avg_22_23,avg_23__25,fill_rat_1,highway_13,drop_1
10,10,63283249.0,1490098826.0,0.0,449197596,新闸路,tertiary,0,229.287,2, , , , , , ,105,63283249.0,1490098826.0,105,105.0,11.6929226498,9.66890346209,11.1319445079,25.7947875,11.46435,7.137765804600001,7.9510439411,8.94687717689,5.21315703847,7.43230436362,7.9377334268799995,11.135988168399999,6.56367451883,5.892747125770001,4.57626478986,5.89079703929,6.03963762106,7.5740968442400005,7.922045005169999,6.6543950738,4.9410131353899995,10.515786832,5.94452813036,10.5427088679,1.0,tertiary,1,10,63283249.0,1490098826.0,0.0,449197596,新闸路,tertiary,0,229.287,2, , , , , , ,105.0,63283249.0,1490098826.0,105,105.0,11.6929226498,9.66890346209,11.1319445079,25.7947875,11.46435,7.137765804600001,7.9510439411,8.94687717689,5.21315703847,7.43230436362,7.9377334268799995,11.135988168399999,6.56367451883,5.892747125770001,4.57626478986,5.89079703929,6.03963762106,7.5740968442400005,7.922045005169999,6.6543950738,4.9410131353899995,10.515786832,5.94452813036,10.5427088679,1.0,tertiary,1
11,11,63283249.0,132369185.0,0.0,83563432,陕西北路,tertiary,1,312.327,3, , , , , , ,106,63283249.0,132369185.0,106,106.0,12.4066645629,11.42198216,8.0684475,15.61635,10.0390821429,13.4866419783,8.9886910766,7.363205965700001,7.6793377715,6.51071883795,6.75633146591,6.6018906502900006,5.59422585275,6.22005593053,6.69276926155,6.90034459845,5.36251978445,5.8630893229700005,5.07258439935,5.49953535758,5.66480850659,6.4662945246,8.60806470932,9.07773240965,1.0,tertiary,1,11,63283249.0,132369185.0,0.0,83563432,陕西北路,tertiary,1,312.327,3, , , , , , ,106.0,63283249.0,132369185.0,106,106.0,12.4066645629,11.42198216,8.0684475,15.61635,10.0390821429,13.4866419783,8.9886910766,7.363205965700001,7.6793377715,6.51071883795,6.75633146591,6.6018906502900006,5.59422585275,6.22005593053,6.69276926155,6.90034459845,5.36251978445,5.8630893229700005,5.07258439935,5.49953535758,5.66480850659,6.4662945246,8.60806470932,9.07773240965,1.0,tertiary,1
12,12,63338299.00000001,154072851.99999997,0.0,10683634,复兴西路,tertiary,0,116.47600000000001,2, , , , , , ,145,63338299.00000001,154072851.99999997,145,145.0,3.60008235471,4.2474556764099995,3.16878385598,1.45595,2.32952,1.39737729885,3.2015097292799997,5.49924002064,3.2867382913800003,3.36060393973,3.5296165173299996,2.9997093260399996,4.6752241481,2.87012337344,4.55353886596,3.37582574315,3.62409907897,3.54929999199,4.14164373064,4.15708643055,4.59488812121,3.7845801234500005,4.14711195821,2.6977061033700003,1.0,tertiary,1,12,63338299.00000001,154072851.99999997,0.0,10683634,复兴西路,tertiary,0,116.47600000000001,2, , , , , , ,145.0,63338299.00000001,154072851.99999997,145,145.0,3.60008235471,4.2474556764099995,3.16878385598,1.45595,2.32952,1.39737729885,3.2015097292799997,5.49924002064,3.2867382913800003,3.36060393973,3.5296165173299996,2.9997093260399996,4.6752241481,2.87012337344,4.55353886596,3.37582574315,3.62409907897,3.54929999199,4.14164373064,4.15708643055,4.59488812121,3.7845801234500005,4.14711195821,2.6977061033700003,1.0,tertiary,1
13,13,63338299.00000001,131184023.0,0.0,451728953,淮海中路,secondary,0,117.72800000000002,2, , , , , , ,146,63338299.00000001,131184023.0,146,146.0,8.77431412305,9.0255643756,6.38093768707,11.7728,0.0,10.7917333333,10.1941935082,7.73163627893,7.25423156071,8.26045316491,6.986112346900001,7.3512601795200005,8.61307628231,8.31928401763,8.35509262563,9.413023686319999,6.701872950319999,7.759259612159999,6.96848571431,6.17367441541,7.97234966602,7.92672402895,7.75612062683,9.63282765488,0.958333333333,secondary,1,13,63338299.00000001,131184023.0,0.0,451728953,淮海中路,secondary,0,117.728,2, , , , , , ,146.0,63338299.00000001,131184023.0,146,146.0,8.77431412305,9.0255643756,6.38093768707,11.7728,0.0,10.7917333333,10.1941935082,7.73163627893,7.25423156071,8.26045316491,6.986112346900001,7.3512601795200005,8.61307628231,8.31928401763,8.35509262563,9.413023686319999,6.701872950319999,7.759259612159999,6.96848571431,6.17367441541,7.97234966602,7.92672402895,7.75612062683,9.63282765488,0.958333333333,secondary,1
14,14,63338299.00000001,554238927.0,0.0,451728953,淮海中路,secondary,0,272.963,2, , , , , , ,147,63338299.00000001,554238927.0,147,147.0,10.135890974299999,10.7342882827,5.931255234709999,7.38026920063,6.824075,5.68539178519,13.9812215263,9.07313142493,6.841005121109999,4.66155983584,5.760069392209999,6.64344171518,7.09982204459,6.48927274254,6.636148382819999,4.54752232292,5.09525896141,7.10718707291,4.35043461237,7.27855570732,7.49295829262,9.7291976833,9.323014685,9.0207287492,1.0,secondary,1,14,63338299.00000001,554238927.0,0.0,451728953,淮海中路,secondary,0,272.963,2, , , , , , ,147.0,63338299.00000001,554238927.0,147,147.0,10.135890974299999,10.7342882827,5.931255234709999,7.38026920063,6.824075,5.68539178519,13.9812215263,9.07313142493,6.841005121109999,4.66155983584,5.760069392209999,6.64344171518,7.09982204459,6.48927274254,6.636148382819999,4.54752232292,5.09525896141,7.10718707291,4.35043461237,7.27855570732,7.49295829262,9.7291976833,9.323014685,9.0207287492,1.0,secondary,1
15,15,63338307.99999999,824481318.9999999,0.0,227962891,延安中路,primary,1,10.403, , , , , , , ,148,63338307.99999999,824481318.9999999,148,148.0,1.6194171501899999,2.1127554536399997,1.25992007323,1.52418103741,1.6182444444400002,2.12024112391,2.1197942711,1.8158713559200002,2.0183448263,1.62801036849,1.6065497618,1.83815198288,1.48545959928,1.14176961624,1.4484724006799998,1.44986238804,1.2976228915199999,0.908379285764,1.2319552385199999,1.3004191394,1.77672465844,1.8030937327399998,1.56650903568,1.5854632763999998,1.0,primary,1,15,63338307.99999999,824481318.9999999,0.0,227962891,延安中路,primary,1,10.403,0, , , , , , ,148.0,63338307.99999999,824481318.9999999,148,148.0,1.6194171501899999,2.1127554536399997,1.25992007323,1.52418103741,1.6182444444400002,2.12024112391,2.1197942711,1.8158713559200002,2.0183448263,1.62801036849,1.6065497618,1.83815198288,1.48545959928,1.14176961624,1.4484724006799998,1.44986238804,1.2976228915199999,0.908379285764,1.2319552385199999,1.3004191394,1.77672465844,1.8030937327399998,1.56650903568,1.5854632763999998,1.0,primary,1
16,16,63338307.99999999,640484220.9999999,0.0,482569923,华山路,secondary,1,284.428,3, , , , , , ,149,63338307.99999999,640484220.9999999,149,149.0,13.4388279177,12.6680047131,15.093563780699998,16.0926368421,9.76008812261,13.6683455556,11.2584873373,10.7092453249,11.882074156400002,7.579723241440001,9.3378870981,9.36715503608,10.965509303800001,9.64399893843,8.4486044924,8.69280077368,10.0793741721,9.67606275436,8.58560316991,7.672255116390001,8.68317653725,10.6333237269,11.9824353969,11.613111784900001,1.0,secondary,1,16,63338307.99999999,640484220.9999999,0.0,482569923,华山路,secondary,1,284.428,3, , , , , , ,149.0,63338307.99999999,640484220.9999999,149,149.0,13.4388279177,12.6680047131,15.093563780699998,16.0926368421,9.76008812261,13.6683455556,11.2584873373,10.7092453249,11.882074156400002,7.579723241440001,9.3378870981,9.36715503608,10.965509303800001,9.64399893843,8.4486044924,8.69280077368,10.0793741721,9.67606275436,8.58560316991,7.672255116390001,8.68317653725,10.6333237269,11.9824353969,11.613111784900001,1.0,secondary,1
17,17,64806543.0,287798565.0,0.0,610738424,江苏路,primary,1,159.976,2, , , , , , ,153,64806543.0,287798565.0,153,153.0,12.0515362873,11.355015086600002,10.5168363321,15.9976,15.9976,10.8159928872,11.488833966300001,8.04364093467,8.98515455757,6.030365982869999,8.0738926972,8.41351085753,6.449623584609999,6.57103947135,7.47286230821,6.37795329684,6.74106590138,6.91682768455,5.562200998070001,7.299812370800001,8.75136452899,8.08245806464,11.059299201099998,12.8710533652,1.0,primary,1,17,64806543.0,287798565.0,0.0,610738424,江苏路,primary,1,159.976,2, , , , , , ,153.0,64806543.0,287798565.0,153,153.0,12.0515362873,11.355015086600002,10.5168363321,15.9976,15.9976,10.8159928872,11.488833966300001,8.04364093467,8.98515455757,6.030365982869999,8.0738926972,8.41351085753,6.449623584609999,6.57103947135,7.47286230821,6.37795329684,6.74106590138,6.91682768455,5.562200998070001,7.299812370800001,8.75136452899,8.08245806464,11.059299201099998,12.8710533652,1.0,primary,1
18,18,64806567.99999999,64807049.0,0.0,610738425,延安西路,primary,1,15.412,3, , , , , , ,154,64806567.99999999,64807049.0,154,154.0,2.12635168651,1.28808248014,3.11766820106,5.56544444444,0.0,1.8026708325099998,1.6711680739199999,2.07415270763,2.95223651838,2.0252844578299998,1.9034945187099999,1.79353345177,2.2735165188999997,1.83691675266,1.8767186956600002,2.18072381009,2.1267609158700003,2.26014758573,1.82022402685,1.9097141882,2.3342413463100002,2.37235711939,1.82945969828,1.8648399784799998,0.958333333333,primary,1,18,64806567.99999999,64807049.0,0.0,610738425,延安西路,primary,1,15.412,3, , , , , , ,154.0,64806567.99999999,64807049.0,154,154.0,2.12635168651,1.28808248014,3.11766820106,5.56544444444,0.0,1.8026708325099998,1.6711680739199999,2.07415270763,2.95223651838,2.0252844578299998,1.9034945187099999,1.79353345177,2.2735165188999997,1.83691675266,1.8767186956600002,2.18072381009,2.1267609158700003,2.26014758573,1.82022402685,1.9097141882,2.3342413463100002,2.37235711939,1.82945969828,1.8648399784799998,0.958333333333,primary,1
19,19,64806567.99999999,994223699.9999999,0.0,610738424,江苏路,primary,1,207.768,2, , , , , , ,155,64806567.99999999,994223699.9999999,155,155.0,13.730342242,14.3815344803,14.391095760599999,9.69114901478,14.166,12.2134080651,12.9396176562,12.412927350699999,12.2279892327,13.061217622100001,10.1157403376,10.054506638,9.80257685194,11.061845567999999,10.7089066533,12.8790570278,8.94773795984,8.46250281928,5.57939488884,7.54371566571,10.4721417711,12.5517700139,14.4896680018,15.1174036827,1.0,primary,1,19,64806567.99999999,994223699.9999999,0.0,610738424,江苏路,primary,1,207.768,2, , , , , , ,155.0,64806567.99999999,994223699.9999999,155,155.0,13.730342242,14.3815344803,14.391095760599999,9.69114901478,14.166,12.2134080651,12.9396176562,12.412927350699999,12.2279892327,13.061217622100001,10.1157403376,10.054506638,9.80257685194,11.061845567999999,10.7089066533,12.8790570278,8.94773795984,8.46250281928,5.57939488884,7.54371566571,10.4721417711,12.5517700139,14.4896680018,15.1174036827,1.0,primary,1
20,20,64807049.0,78621049.0,0.0,610738421,江苏路,primary,1,29.423,3, , , , , , ,156,64807049.0,78621049.0,156,156.0,3.80639559658,3.1989016790499996,6.1389986121,4.43096369048,4.18445023585,2.25821848046,5.14269293199,4.75541280148,4.0608476687,3.46319847059,5.50190221273,4.45666550535,4.73103985539,4.36476031937,3.38883712935,4.75907716677,4.65287665637,4.41446115826,3.4587571969999997,3.99742302416,4.24885545336,4.11139545206,5.028901755860001,5.07355353001,1.0,primary,1,20,64807049.0,78621049.0,0.0,610738421,江苏路,primary,1,29.423,3, , , , , , ,156.0,64807049.0,78621049.0,156,156.0,3.80639559658,3.1989016790499996,6.1389986121,4.43096369048,4.18445023585,2.25821848046,5.14269293199,4.75541280148,4.0608476687,3.46319847059,5.50190221273,4.45666550535,4.73103985539,4.36476031937,3.38883712935,4.75907716677,4.65287665637,4.41446115826,3.4587571969999997,3.99742302416,4.24885545336,4.11139545206,5.028901755860001,5.07355353001,1.0,primary,1
21,21,64807049.0,994217568.9999999,0.0,610738422,延安西路,primary,1,206.497,3, , , , , , ,157,64807049.0,994217568.9999999,157,157.0,14.525003377100001,13.7800111144,11.7081159741,13.8009082496,14.759319173800002,16.0797984142,13.9329874173,13.3225619571,11.843333465599999,11.5532392418,11.0199498227,9.21495425186,13.858595373,10.4791045063,7.91483669423,8.2166552167,7.199257404529999,12.400600918699999,10.3387036779,12.796739145899998,12.4265580848,13.0582881369,13.881919571300001,14.267709950699999,1.0,primary,1,21,64807049.0,994217568.9999999,0.0,610738422,延安西路,primary,1,206.497,3, , , , , , ,157.0,64807049.0,994217568.9999999,157,157.0,14.525003377100001,13.7800111144,11.7081159741,13.8009082496,14.759319173800002,16.0797984142,13.9329874173,13.3225619571,11.843333465599999,11.5532392418,11.0199498227,9.21495425186,13.858595373,10.4791045063,7.91483669423,8.2166552167,7.199257404529999,12.400600918699999,10.3387036779,12.796739145899998,12.4265580848,13.0582881369,13.881919571300001,14.267709950699999,1.0,primary,1
22,22,64809069.99999999,78627019.0,0.0,428730813,南京西路,secondary,0,205.725,2, , , , , , ,158,64809069.99999999,78627019.0,158,158.0,10.8554276706,15.33660579,7.74376643455,9.08391680464,20.5725,11.9598065476,15.912380656099998,11.561433895499999,9.5610627901,9.70565400485,8.34393470397,7.28410390393,6.42394233292,7.29025473023,7.7371446087699995,7.2420279675699994,7.38617599836,7.77758283755,7.028648389730001,6.27487072085,7.08949999336,8.27128487713,9.842021429019999,10.3638779829,1.0,secondary,1,22,64809069.99999999,78627019.0,0.0,428730813,南京西路,secondary,0,205.725,2, , , , , , ,158.0,64809069.99999999,78627019.0,158,158.0,10.8554276706,15.33660579,7.74376643455,9.08391680464,20.5725,11.9598065476,15.912380656099998,11.561433895499999,9.5610627901,9.70565400485,8.34393470397,7.28410390393,6.42394233292,7.29025473023,7.7371446087699995,7.2420279675699994,7.38617599836,7.77758283755,7.028648389730001,6.27487072085,7.08949999336,8.27128487713,9.842021429019999,10.3638779829,1.0,secondary,1
23,23,64809069.99999999,94820531.0,0.0,428730818,陕西北路,secondary,1,258.237,3, , , , , , ,159,64809069.99999999,94820531.0,159,159.0,11.2947923083,12.3299890319,12.73251875,11.5181199556,14.3465,16.4332636364,10.6198036059,8.29176425442,8.0815497836,7.544427043150001,5.95071968403,6.416014316289999,6.3856687575699995,6.7693530826699995,7.55749167818,4.22374740404,6.6477031231599994,6.46562353454,6.5358208246,8.23044879675,8.95402917481,8.59678779429,10.265138654400001,12.698552703199999,1.0,secondary,1,23,64809069.99999999,94820531.0,0.0,428730818,陕西北路,secondary,1,258.237,3, , , , , , ,159.0,64809069.99999999,94820531.0,159,159.0,11.2947923083,12.3299890319,12.73251875,11.5181199556,14.3465,16.4332636364,10.6198036059,8.29176425442,8.0815497836,7.544427043150001,5.95071968403,6.416014316289999,6.3856687575699995,6.7693530826699995,7.55749167818,4.22374740404,6.6477031231599994,6.46562353454,6.5358208246,8.23044879675,8.95402917481,8.59678779429,10.265138654400001,12.698552703199999,1.0,secondary,1
24,24,64809069.99999999,94761724.0,0.0,460316444,陕西北路,secondary,0,197.183,3, , , , , , ,160,64809069.99999999,94761724.0,160,160.0,3.94366,3.79198076923,0.0,0.0,0.0,0.0,18.48590625,10.5373496345,3.61186957311,7.76297036036,8.35730130408,6.95205622126,10.4047989326,11.861317958099999,8.63349226148,9.9611045648,11.3824782521,9.23637797923,10.8400450784,7.843349642610001,13.855268701099998,7.96675376681,9.99571956421,13.281056859100001,0.833333333333,secondary,1,24,64809069.99999999,94761724.0,0.0,460316444,陕西北路,secondary,0,197.183,3, , , , , , ,160.0,64809069.99999999,94761724.0,160,160.0,3.94366,3.79198076923,0.0,0.0,0.0,0.0,18.48590625,10.5373496345,3.61186957311,7.76297036036,8.35730130408,6.95205622126,10.4047989326,11.861317958099999,8.63349226148,9.9611045648,11.3824782521,9.23637797923,10.8400450784,7.843349642610001,13.855268701099998,7.96675376681,9.99571956421,13.281056859100001,0.833333333333,secondary,1
25,25,64809069.99999999,64849287.0,0.0,488788630,南京西路,secondary,0,182.923,2, , , , , , ,161,64809069.99999999,64849287.0,161,161.0,7.26680527492,9.29550855584,9.80891449275,5.29337619048,0.0,0.0,9.09944211079,9.68138717599,9.20460998991,4.74366542784,5.34234466943,4.25011312969,4.44747272051,6.85032652434,7.16353107926,6.00693011974,3.54256191581,8.45232602039,8.51765255112,5.72370813595,8.46077916992,5.81555992458,5.714672075679999,10.7604485097,0.916666666667,secondary,1,25,64809069.99999999,64849287.0,0.0,488788630,南京西路,secondary,0,182.923,2, , , , , , ,161.0,64809069.99999999,64849287.0,161,161.0,7.26680527492,9.29550855584,9.80891449275,5.29337619048,0.0,0.0,9.09944211079,9.68138717599,9.20460998991,4.74366542784,5.34234466943,4.25011312969,4.44747272051,6.85032652434,7.16353107926,6.00693011974,3.54256191581,8.45232602039,8.51765255112,5.72370813595,8.46077916992,5.81555992458,5.714672075679999,10.7604485097,0.916666666667,secondary,1
26,26,64849277.99999999,555631227.9999999,0.0,47267014,石门一路,secondary,1,107.441,3, , , , , , ,187,64849277.99999999,555631227.9999999,187,187.0,7.13251893549,8.08369498191,8.76612580782,10.7441,8.3266775,8.95341666667,8.59970144033,8.44256606216,7.55647833732,6.75098575035,6.021566506139999,5.489255662690001,5.98897268648,5.37017869617,6.518321189550001,4.20338140568,3.00745766324,4.00099361593,2.63664565558,5.63914512905,5.9389650304999995,7.665011250779999,7.405081548789999,7.70599155568,1.0,secondary,1,26,64849277.99999999,555631227.9999999,0.0,47267014,石门一路,secondary,1,107.441,3, , , , , , ,187.0,64849277.99999999,555631227.9999999,187,187.0,7.13251893549,8.08369498191,8.76612580782,10.7441,8.3266775,8.95341666667,8.59970144033,8.44256606216,7.55647833732,6.75098575035,6.021566506139999,5.489255662690001,5.98897268648,5.37017869617,6.518321189550001,4.20338140568,3.00745766324,4.00099361593,2.63664565558,5.63914512905,5.9389650304999995,7.665011250779999,7.405081548789999,7.70599155568,1.0,secondary,1
27,27,64849277.99999999,109427633.0,0.0,488788633,南京西路,secondary,0,288.437,2, , , , , , ,189,64849277.99999999,109427633.0,189,189.0,10.153800155299999,12.3227971548,11.0163931713,16.7526540404,10.095295,15.0587123219,10.6484554016,6.7659886799399995,6.19652762392,6.90264008821,5.2269991006800005,5.2046067888,5.1761564527,5.82791582831,4.91515250977,7.19773219578,5.0305203247,5.3513567561799995,4.40986975243,5.27369899675,6.696756586929999,8.893814407800003,6.8382341773399995,10.230534085599999,1.0,secondary,1,27,64849277.99999999,109427633.0,0.0,488788633,南京西路,secondary,0,288.437,2, , , , , , ,189.0,64849277.99999999,109427633.0,189,189.0,10.153800155299999,12.3227971548,11.0163931713,16.7526540404,10.095295,15.0587123219,10.6484554016,6.7659886799399995,6.19652762392,6.90264008821,5.2269991006800005,5.2046067888,5.1761564527,5.82791582831,4.91515250977,7.19773219578,5.0305203247,5.3513567561799995,4.40986975243,5.27369899675,6.696756586929999,8.893814407800003,6.8382341773399995,10.230534085599999,1.0,secondary,1
28,28,64849287.0,3851481660.0000005,0.0,437445542,江宁路,secondary,0,118.692,4, , , , , , ,190,64849287.0,3851481660.0000005,190,190.0,5.59769157778,5.63949207768,1.5673708134,0.0,0.0,0.0,5.27171232421,4.27676249374,3.72989222181,3.11223239894,3.01185333998,3.05529260898,3.26002461387,3.17755622519,5.35686617318,5.1624462198500005,5.63690150313,4.05333171129,3.66590215786,4.6821482484,2.1378603809,4.24543143268,3.78184757402,5.2447166899,0.875,secondary,1,28,64849287.0,3851481660.0000005,0.0,437445542,江宁路,secondary,0,118.692,4, , , , , , ,190.0,64849287.0,3851481660.0000005,190,190.0,5.59769157778,5.63949207768,1.5673708134,0.0,0.0,0.0,5.27171232421,4.27676249374,3.72989222181,3.11223239894,3.01185333998,3.05529260898,3.26002461387,3.17755622519,5.35686617318,5.1624462198500005,5.63690150313,4.05333171129,3.66590215786,4.6821482484,2.1378603809,4.24543143268,3.78184757402,5.2447166899,0.875,secondary,1
29,29,64849287.0,64809069.99999999,0.0,488788630,南京西路,secondary,0,182.923,2, , , , , , ,191,64849287.0,64809069.99999999,191,191.0,7.64208982695,7.52259728402,4.03108092593,5.42551363726,3.04871666667,8.26230186544,10.254824430700001,5.448331501619999,5.73633890679,4.26611838308,4.35293526351,4.27775721438,4.74903991456,4.61988319603,6.647768146690001,6.59338687464,4.91102024658,4.77075067002,5.91066950213,4.10851850247,3.56489119325,5.62151241906,5.8632496966600005,4.6532207436699995,1.0,secondary,1,29,64849287.0,64809069.99999999,0.0,488788630,南京西路,secondary,0,182.923,2, , , , , , ,191.0,64849287.0,64809069.99999999,191,191.0,7.64208982695,7.52259728402,4.03108092593,5.42551363726,3.04871666667,8.26230186544,10.254824430700001,5.448331501619999,5.73633890679,4.26611838308,4.35293526351,4.27775721438,4.74903991456,4.61988319603,6.647768146690001,6.59338687464,4.91102024658,4.77075067002,5.91066950213,4.10851850247,3.56489119325,5.62151241906,5.8632496966600005,4.6532207436699995,1.0,secondary,1
30,30,64849287.0,3851481661.0,0.0,488788633,南京西路,secondary,0,114.7,2, , , , , , ,192,64849287.0,3851481661.0,192,192.0,10.319490399400001,9.367588425,10.0913942308,9.831428571430001,0.0,8.01079365079,9.47167811355,10.4820238784,8.6788244227,8.51384792259,7.771618645369999,8.31131270658,8.34997184854,7.375112329939999,8.68575583036,8.934207154859998,9.38903098107,10.2262063961,8.151595118969999,8.46519053826,7.92051525957,6.9569483961800005,8.90923541926,8.93083968831,0.958333333333,secondary,1,30,64849287.0,3851481661.0,0.0,488788633,南京西路,secondary,0,114.7,2, , , , , , ,192.0,64849287.0,3851481661.0,192,192.0,10.319490399400001,9.367588425,10.0913942308,9.831428571430001,0.0,8.01079365079,9.47167811355,10.4820238784,8.6788244227,8.51384792259,7.771618645369999,8.31131270658,8.34997184854,7.375112329939999,8.68575583036,8.934207154859998,9.38903098107,10.2262063961,8.151595118969999,8.46519053826,7.92051525957,6.9569483961800005,8.90923541926,8.93083968831,0.958333333333,secondary,1
31,31,64913524.99999999,109652287.0,0.0,12247572,新闸路,secondary,1,117.157,2, , , , , , ,197,64913524.99999999,109652287.0,197,197.0,9.24399598923,9.55493101551,10.5766736111,10.2512375,11.7157,10.871820214000001,11.4792402674,9.145998695700001,6.75758137296,8.12792525475,7.06539899195,7.75448308362,7.40868164135,8.51493802918,6.24645819039,7.8415300631900005,7.91763967735,7.95998761746,9.12227257682,6.822731045199999,7.24681859253,7.73054167545,8.50370016432,7.6966412675800004,1.0,secondary,1,31,64913524.99999999,109652287.0,0.0,12247572,新闸路,secondary,1,117.157,2, , , , , , ,197.0,64913524.99999999,109652287.0,197,197.0,9.24399598923,9.55493101551,10.5766736111,10.2512375,11.7157,10.871820214000001,11.4792402674,9.145998695700001,6.75758137296,8.12792525475,7.06539899195,7.75448308362,7.40868164135,8.51493802918,6.24645819039,7.8415300631900005,7.91763967735,7.95998761746,9.12227257682,6.822731045199999,7.24681859253,7.73054167545,8.50370016432,7.6966412675800004,1.0,secondary,1
32,32,64913524.99999999,63283241.0,0.0,449197596,新闸路,tertiary,0,224.453,2, , , , , , ,198,64913524.99999999,63283241.0,198,198.0,11.506710746300001,9.32126869674,12.469611111099999,5.9066578947399995,5.9854133333299995,17.95624,13.264905479600001,6.057527507710001,6.691453260089999,5.7251399532,7.044237041640001,7.5462796785099995,7.43182277913,6.30148159331,6.409649675599999,6.7526342563999995,6.9760682546099995,6.0396207698,7.430916723919999,8.12735707023,6.9616504022,9.00793467204,10.2741135657,9.57560136669,1.0,tertiary,1,32,64913524.99999999,63283241.0,0.0,449197596,新闸路,tertiary,0,224.453,2, , , , , , ,198.0,64913524.99999999,63283241.0,198,198.0,11.506710746300001,9.32126869674,12.469611111099999,5.9066578947399995,5.9854133333299995,17.95624,13.264905479600001,6.057527507710001,6.691453260089999,5.7251399532,7.044237041640001,7.5462796785099995,7.43182277913,6.30148159331,6.409649675599999,6.7526342563999995,6.9760682546099995,6.0396207698,7.430916723919999,8.12735707023,6.9616504022,9.00793467204,10.2741135657,9.57560136669,1.0,tertiary,1
33,33,66899648.0,87752335.0,0.0,448934516,华山路,secondary,0,177.094,5, , , , , , ,206,66899648.0,87752335.0,206,206.0,8.02580401445,9.31063488588,6.3753752092,10.8098333567,9.27635238095,12.008039695899999,9.47534374474,6.00473853113,6.14532619382,5.82224496934,5.17708566791,5.3129136715600005,7.47596005762,5.57645757224,6.65364339597,6.95611587245,6.60040679358,7.1398847953199995,5.27300075618,5.45130753582,6.03314010405,6.56382334166,9.46585256501,8.64115237791,1.0,secondary,1,33,66899648.0,87752335.0,0.0,448934516,华山路,secondary,0,177.094,5, , , , , , ,206.0,66899648.0,87752335.0,206,206.0,8.02580401445,9.31063488588,6.3753752092,10.8098333567,9.27635238095,12.008039695899999,9.47534374474,6.00473853113,6.14532619382,5.82224496934,5.17708566791,5.3129136715600005,7.47596005762,5.57645757224,6.65364339597,6.95611587245,6.60040679358,7.1398847953199995,5.27300075618,5.45130753582,6.03314010405,6.56382334166,9.46585256501,8.64115237791,1.0,secondary,1
34,34,66899648.0,824481324.0000001,0.0,641143750,南京西路,secondary,0,8.849,2, , , , , , ,207,66899648.0,824481324.0000001,207,207.0,0.885981745631,1.1543978418,0.481774358772,1.9172833333300001,1.9172833333300001,1.23078353175,1.95729851299,1.01096200902,0.8146569737999999,0.980211608572,0.669976942853,0.767333072638,0.769586161922,0.74664901843,0.628770480362,0.7438335114460001,0.6054279970090001,0.9896695795839999,0.680699260909,0.6928179205930001,0.9899385105959999,0.895685930831,0.948560847218,0.930950522756,1.0,secondary,1,34,66899648.0,824481324.0000001,0.0,641143750,南京西路,secondary,0,8.849,2, , , , , , ,207.0,66899648.0,824481324.0000001,207,207.0,0.885981745631,1.1543978418,0.481774358772,1.9172833333300001,1.9172833333300001,1.23078353175,1.95729851299,1.01096200902,0.8146569737999999,0.980211608572,0.669976942853,0.767333072638,0.769586161922,0.74664901843,0.628770480362,0.7438335114460001,0.6054279970090001,0.9896695795839999,0.680699260909,0.6928179205930001,0.9899385105959999,0.895685930831,0.948560847218,0.930950522756,1.0,secondary,1
35,35,66899648.0,313633798.00000006,0.0,448934518,南京西路,secondary,0,254.947,2, , , , , , ,208,66899648.0,313633798.00000006,208,208.0,8.82597301124,7.42890574586,7.9224480154900006,3.10956941159,12.74735,6.69829262048,9.24017466624,8.87648120763,8.04919367918,9.46864679479,8.0388363392,4.30107465031,7.600216189789999,9.1129979499,8.33513910398,6.72476025102,9.3649678809,6.37409427653,6.319004999880001,5.20986483623,5.7908401751600005,10.688828539700001,7.22546480612,10.4941760539,1.0,secondary,1,35,66899648.0,313633798.00000006,0.0,448934518,南京西路,secondary,0,254.947,2, , , , , , ,208.0,66899648.0,313633798.00000006,208,208.0,8.82597301124,7.42890574586,7.9224480154900006,3.10956941159,12.74735,6.69829262048,9.24017466624,8.87648120763,8.04919367918,9.46864679479,8.0388363392,4.30107465031,7.600216189789999,9.1129979499,8.33513910398,6.72476025102,9.3649678809,6.37409427653,6.319004999880001,5.20986483623,5.7908401751600005,10.688828539700001,7.22546480612,10.4941760539,1.0,secondary,1
